Household_ID,Electricity_Consumption_kWh,Renewable_Energy_Usage,Season,Weather,Temperature_Celsius,Bill_Amount_INR
437,544.2923318,0,Spring,Rainy,15.0,5537.4457840000005
438,92.98478127,1,Winter,Stormy,25.6769185,2404.587943
439,44.4926341,1,Monsoon,Rainy,22.01704772,3786.6703030000003
440,291.6678452,1,Summer,Stormy,26.02783687,3304.3493660000004
441,357.6098173,1,Monsoon,Stormy,27.60069238,4119.910726
442,295.0957878,0,Monsoon,Rainy,30.77221818,5293.623963999999
443,0.0,1,Winter,Clear,26.84966853,2192.118453
444,286.6319941,1,Winter,Stormy,27.616075,3254.5868710000004
445,104.3295749,1,Summer,Rainy,23.91927893,3094.1639780000005
446,400.4508823,0,Winter,Cloudy,15.0,5773.239003999999
447,354.9897369,1,Summer,Clear,29.52611088,4386.696213
448,159.0180321,1,Summer,Cloudy,21.8980802,3778.720722
449,222.9199624,0,Summer,Rainy,15.0,2924.433383
450,141.1179717,0,Monsoon,Clear,22.95453502,3569.77117
451,290.5981354,0,Spring,Rainy,16.50421126,3973.088525
452,443.2713481,0,Spring,Cloudy,24.35755839,2639.747175
453,152.141093,1,Winter,Cloudy,27.08769098,3154.328404
454,375.6069773,1,Monsoon,Rainy,23.56293164,3476.402809
455,220.4613572,0,Monsoon,Rainy,25.80827462,4911.613796
456,181.0690752,0,Spring,Clear,25.20744019,4720.159627
457,283.945446,0,Spring,Clear,32.51523463,5650.165825
458,144.7136516,1,Monsoon,Rainy,25.42912616,3126.294125
459,216.9526042,0,Monsoon,Clear,21.31555767,4175.327329
460,120.3183161,1,Monsoon,Stormy,22.58001188,5567.644326
461,594.7087699,0,Winter,Clear,23.47327912,4124.563333
462,305.2895328,1,Spring,Stormy,21.40976082,5066.473565
463,195.0411738,1,Winter,Clear,17.20127451,4041.9365310000003
464,332.0969866,0,Summer,Cloudy,20.05489486,4395.533183
465,283.1507925,0,Spring,Cloudy,22.0684716,5387.112363
466,266.8545601,1,Winter,Rainy,22.04422787,4955.967713
467,392.125005,0,Monsoon,Clear,29.36894221,5427.726926
468,413.6261565,0,Spring,Rainy,31.06396475,2932.861159
469,220.4248279,1,Monsoon,Cloudy,27.01547706,4134.7148099999995
470,213.6272639,1,Spring,Clear,26.29934322,4147.259825
471,258.7422454,0,Summer,Stormy,24.25462618,6427.896626000001
472,0.0,0,Winter,Clear,29.43410525,6364.688389000001
473,72.72134067,1,Winter,Cloudy,27.81674879,4153.785769
474,505.0311401,0,Summer,Clear,29.1488201,4987.502719
475,546.745157,1,Monsoon,Clear,15.27943185,4234.93498
476,262.6445941,1,Monsoon,Rainy,35.0,5456.182042
477,386.4835445,1,Spring,Rainy,18.8681697,4777.942546
478,346.6875232,1,Spring,Cloudy,26.64345941,4249.523239
479,761.8321213,1,Spring,Rainy,23.87563863,2638.325934
480,467.9362367,0,Spring,Rainy,19.04367155,5015.924321
481,280.8123613,1,Monsoon,Clear,21.76501476,4344.683213
482,156.6689339,1,Monsoon,Rainy,25.54100841,3466.259927
483,59.03305196,1,Monsoon,Rainy,20.98288995,4551.7681809999995
484,330.5195454,0,Winter,Clear,23.5293999,6362.797827
485,186.5473882,0,Summer,Rainy,23.41558125,4304.291238
486,86.66194356,1,Summer,Rainy,19.65712651,3715.559097
487,203.0140674,1,Winter,Stormy,22.87644541,2777.2124029999995
488,137.7677995,0,Winter,Cloudy,29.78418757,5968.1042019999995
489,553.0712453,1,Winter,Clear,20.46987334,4050.646971
490,432.2459635,1,Monsoon,Rainy,30.09521749,2711.0678080000002
491,298.8041038,1,Spring,Rainy,17.08249907,4003.17901
492,521.9916208,0,Spring,Rainy,23.30609435,4702.967053
493,311.6052461,0,Spring,Rainy,29.26237612,2870.604704
494,170.8073698,0,Summer,Clear,28.46757704,4613.664336
495,528.4686116,0,Spring,Rainy,33.90919235,4178.403514
496,380.8365066,0,Winter,Cloudy,23.34897026,4280.046571
497,144.4130769,1,Winter,Cloudy,22.80020261,3320.8730079999996
498,271.4491983,0,Summer,Rainy,15.24508148,3484.43008
499,168.657262,1,Winter,Rainy,21.66250521,4835.734322
500,92.58004036,0,Monsoon,Clear,24.67655899,5081.864896
501,438.9266321,1,Winter,Stormy,29.1663829,4256.762152
502,586.4124961,1,Winter,Clear,15.0,4744.048202
503,90.21486393,0,Winter,Clear,20.97493035,4340.499173
504,384.4453855,0,Summer,Cloudy,30.30307504,6643.770955999999
505,202.4036146,1,Monsoon,Cloudy,27.65193211,3710.689267
506,226.9311924,1,Winter,Stormy,18.13507498,4922.9634670000005
507,211.1409114,0,Monsoon,Rainy,28.83871439,4600.987578
508,170.4013845,1,Monsoon,Stormy,27.45612297,3563.6534870000005
509,307.2782442,1,Spring,Rainy,33.38603641,4558.619409
510,175.3574825,1,Monsoon,Cloudy,26.05187661,3487.1960919999997
511,340.5685239,1,Monsoon,Cloudy,27.46725087,4170.052778
512,292.4642836,0,Monsoon,Rainy,30.71516925,5131.269756000001
513,264.157793,1,Summer,Cloudy,24.76058145,4007.9995259999996
514,163.8654507,0,Spring,Stormy,28.83946263,5253.582751
515,213.4843004,1,Summer,Stormy,21.30085635,3240.464116
516,413.3086839,1,Monsoon,Stormy,20.67518729,5639.099032
517,375.1375781,0,Summer,Rainy,31.62957854,4706.943799
518,153.3667133,1,Winter,Clear,21.04351681,2988.920102
519,314.8998458,0,Summer,Stormy,28.59769711,5486.625331
520,412.7080685,1,Summer,Rainy,25.46865874,3196.517669
521,49.58920783,0,Summer,Clear,24.50084185,4761.809427
522,381.5040289,1,Summer,Clear,29.67737073,4390.799014
523,200.6064362,1,Winter,Stormy,26.8783976,2699.561307
524,385.5898003,1,Winter,Cloudy,24.584412,3402.4094999999998
525,185.5111265,1,Spring,Cloudy,26.30203738,3480.477242
526,29.2676849,1,Summer,Stormy,24.95050037,3423.2881529999995
527,55.86863432,0,Summer,Clear,27.02760781,3922.838165
528,307.212742,1,Spring,Stormy,23.63293527,3234.3548349999996
529,338.9583753,1,Spring,Clear,29.12005852,4462.624614
530,164.3525062,1,Spring,Cloudy,18.35635779,5069.935828
531,395.7888688,0,Winter,Stormy,22.34627428,6423.759252999999
532,50.77199066,0,Monsoon,Rainy,28.46606915,4607.621143
533,290.0880302,0,Monsoon,Cloudy,18.613058,4683.748504
534,118.34757,1,Winter,Cloudy,35.0,2974.179599
535,202.2245838,0,Spring,Clear,22.09023807,4032.188158
536,307.1098007,1,Summer,Cloudy,24.16485353,4277.134142
537,170.9379952,0,Summer,Clear,21.5916198,3957.451577
538,242.3166684,1,Winter,Clear,25.98921747,4080.039717
539,450.9439214,0,Summer,Rainy,22.65337077,5109.136851
540,213.4662196,0,Winter,Cloudy,32.67919549,5945.253777
541,425.3538168,1,Spring,Cloudy,22.02708302,4299.469230000001
542,130.5439718,1,Monsoon,Stormy,27.18382751,3560.1604820000002
543,379.4706267,0,Spring,Stormy,23.77070832,6435.462446
544,516.2352931,0,Summer,Rainy,23.05916524,6550.116031
545,0.0,1,Monsoon,Cloudy,25.96927924,4113.987631
546,180.4657117,0,Summer,Rainy,19.55466434,5956.024939999999
547,386.5608191,0,Winter,Stormy,20.85549684,6767.230948
548,269.5431921,0,Summer,Cloudy,26.7764745,5112.896929
549,355.671881,0,Summer,Cloudy,24.81271843,5690.667926
550,209.402222,1,Monsoon,Clear,24.8915528,3944.7140280000003
551,312.9884681,0,Monsoon,Rainy,32.21914419,5642.565264999999
552,276.6484147,0,Summer,Cloudy,28.95638842,2940.0156190000002
553,475.1673092,0,Monsoon,Stormy,20.58447238,4998.7734629999995
554,338.1631265,1,Spring,Stormy,21.7843135,3147.112611
555,350.6403993,1,Spring,Cloudy,19.72714494,4422.816122
556,238.2184551,1,Winter,Rainy,21.03254337,3394.085172
557,226.8590664,1,Summer,Clear,29.84533282,3502.440205
558,235.1162718,1,Monsoon,Cloudy,30.36568676,4964.672128
559,359.1678214,0,Spring,Cloudy,21.27778462,4552.130194
560,236.8523279,0,Spring,Cloudy,25.51893088,4710.673355
561,343.4662285,0,Monsoon,Clear,24.32664793,3420.929053
562,611.3101198,0,Summer,Clear,27.03289622,4291.88501
563,430.6687055,0,Monsoon,Stormy,27.61108819,2812.020293
564,251.0964702,0,Winter,Rainy,27.76273887,3985.014045
565,480.1820883,1,Winter,Cloudy,19.86609211,4099.922782
566,238.788694,1,Spring,Clear,20.85570803,4549.467768
567,0.0,1,Winter,Cloudy,15.0,3717.4409259999998
568,148.7870534,0,Summer,Rainy,27.66060401,4819.588852
569,19.38121185,1,Spring,Rainy,27.16027604,4563.693805
570,247.2729774,1,Monsoon,Stormy,29.7927341,4023.568024
571,302.7627569,1,Winter,Rainy,15.0,3502.55288
572,551.4655968,1,Summer,Rainy,27.62558163,4182.190581
573,349.0391061,0,Summer,Clear,17.92236087,6239.469904
574,267.1349207,0,Spring,Stormy,28.38028299,2911.571895
575,424.4108372,1,Monsoon,Stormy,34.30676906,4130.907503
576,0.0,1,Monsoon,Rainy,29.67747939,3141.5060169999997
577,335.3421837,1,Spring,Rainy,21.01287168,3714.310555
578,415.6297791,1,Spring,Clear,33.89173178,4939.6062249999995
579,78.21206313,1,Spring,Cloudy,24.31905543,4536.02739
580,471.5631065,0,Monsoon,Cloudy,21.4193641,5805.523660999999
581,350.7744611,1,Summer,Clear,25.42649855,4494.36168
582,237.7068129,1,Monsoon,Stormy,29.62072053,4737.988778
583,394.9172799,0,Winter,Rainy,24.43799441,4846.248072
584,640.6039287,1,Monsoon,Stormy,22.94506842,5734.515126
585,327.2799383,0,Monsoon,Rainy,17.60002207,4400.332709
586,337.2330879,1,Winter,Clear,28.89773499,3091.180307
587,231.0958651,1,Spring,Cloudy,26.6075841,4653.103204
588,172.5233446,1,Winter,Rainy,18.56100861,3270.268767
589,424.5503725,0,Spring,Cloudy,20.68762993,2746.67526
590,171.5874261,1,Winter,Stormy,35.0,3828.4011579999997
591,310.7349356,1,Winter,Cloudy,26.20769867,4613.54575
592,228.351383,0,Spring,Stormy,22.93787719,6428.180200000001
593,371.8469739,1,Winter,Clear,21.99577834,3709.160155
594,350.0493158,1,Summer,Stormy,32.04547299,4017.946782
595,455.6309916,1,Winter,Rainy,24.94205528,4231.009262
596,223.4975402,1,Monsoon,Clear,27.11080072,4565.815012
597,259.5187597,0,Spring,Stormy,26.42136199,6345.047641
598,153.1854426,1,Spring,Stormy,34.74295151,3065.901402
599,233.356011,1,Spring,Rainy,21.37158758,3278.939717
600,356.595074,0,Summer,Cloudy,19.03764662,5632.749705
601,413.5482925,1,Monsoon,Stormy,25.5009757,3288.746575
602,161.6752014,0,Winter,Clear,27.42323526,5433.631995
603,430.440888,1,Monsoon,Rainy,25.00453909,4528.97768
604,503.3456788,0,Spring,Clear,21.64347846,4976.078222
605,362.0152355,0,Monsoon,Clear,19.25985902,3686.1946940000003
606,581.5193719,0,Spring,Stormy,17.19866199,6183.883559
607,183.9316201,0,Spring,Clear,27.34352388,6317.349976
608,113.3017945,0,Summer,Rainy,15.0,5820.425426000001
609,33.19196266,0,Spring,Cloudy,26.69526332,3015.631208
610,524.4066467,0,Monsoon,Stormy,23.85621603,4828.154483
611,398.1548485,0,Summer,Stormy,32.94723093,4981.379103
612,291.6622994,1,Monsoon,Stormy,27.82768008,4265.184568000001
613,341.9952939,0,Monsoon,Rainy,35.0,5589.9736299999995
614,131.1766429,0,Winter,Cloudy,26.34753911,4231.125027
615,666.8627969,1,Monsoon,Stormy,17.39893931,3191.69038
616,319.3831773,1,Summer,Clear,21.22509964,3519.413387
617,316.4092192,0,Winter,Stormy,15.0,3546.893478
618,408.8649936,1,Spring,Cloudy,27.33472672,4437.047157999999
619,372.1513848,0,Winter,Clear,31.55998828,6928.606898
620,333.5826036,0,Winter,Stormy,22.62500002,3820.305811
621,181.4288317,1,Winter,Rainy,20.06734227,2851.607649
622,370.7202536,1,Winter,Clear,30.03535377,4676.856784
623,582.3036745,0,Monsoon,Cloudy,32.10829819,3267.9459300000003
624,501.8130069,1,Winter,Cloudy,28.22346699,4336.090108
625,538.977994,1,Monsoon,Clear,28.09054976,3546.328352
626,223.3176485,0,Monsoon,Stormy,19.5707977,6893.052768
627,151.559277,0,Spring,Cloudy,19.65588443,4664.853115
628,281.131962,1,Monsoon,Stormy,19.14170933,3605.0321519999998
629,308.3587368,1,Summer,Rainy,24.32796512,4022.146567
630,464.1287278,0,Spring,Cloudy,18.39567142,6304.605278
631,46.13030554,0,Spring,Clear,28.3715955,4709.433212
632,529.4325479,1,Monsoon,Clear,25.92901125,3529.205911
633,276.2988152,1,Monsoon,Cloudy,26.06113988,5459.976099
634,235.9678395,0,Winter,Clear,34.42590912,5339.518542
635,148.1843437,1,Monsoon,Clear,35.0,5219.808558
636,51.77149922,0,Winter,Clear,31.24114656,4322.981897000001
637,423.4755876,1,Summer,Clear,29.97825533,5084.608106
638,310.9976951,1,Spring,Clear,20.68953724,4209.520799
639,106.505865,1,Spring,Rainy,24.19479566,3806.164736
640,105.7381842,0,Monsoon,Clear,35.0,6740.730383
641,249.6322951,0,Spring,Clear,27.45337568,5864.140959
642,550.3532288,1,Spring,Rainy,22.9942915,4321.151896
643,261.0612973,1,Summer,Cloudy,22.20042266,4231.069316
644,74.52855703,0,Spring,Clear,22.20474389,4723.1239749999995
645,263.1385404,1,Winter,Clear,28.03956709,3283.202959
646,259.0914645,0,Spring,Clear,22.79128916,4205.4001069999995
647,0.0,0,Winter,Stormy,25.43342358,5760.447163
648,291.85577,1,Winter,Rainy,23.36090395,3901.641897
649,265.3598205,0,Winter,Clear,23.78282323,4422.328693
650,404.4309547,0,Winter,Stormy,24.34019502,4196.809974
651,577.3434142,1,Summer,Rainy,21.88347571,4363.242333
652,468.9847544,1,Summer,Clear,23.12700385,4426.783001
653,259.6666964,1,Spring,Stormy,28.49427169,5056.956935
654,134.0211137,1,Summer,Stormy,19.77515269,4554.3193710000005
655,686.0039705,1,Winter,Stormy,23.86325245,4721.305701
656,308.8827651,1,Summer,Cloudy,31.13560007,2995.864934
657,302.0893938,1,Monsoon,Rainy,19.55698755,5021.178565
658,296.3812369,1,Monsoon,Cloudy,15.0,4241.653242
659,329.7127141,1,Summer,Rainy,17.11902671,5048.693638
660,278.3459382,0,Monsoon,Stormy,24.13893466,5107.4651460000005
661,213.950699,0,Spring,Rainy,23.42849021,2955.39465
662,217.9711588,0,Monsoon,Rainy,32.45718036,5800.828997999999
663,295.0870095,1,Spring,Rainy,28.85777452,4752.641026
664,218.4862843,0,Summer,Stormy,30.48701552,6498.461132
665,193.0731326,1,Winter,Cloudy,25.43388557,4295.861046
666,315.9645342,0,Summer,Clear,22.14810613,4533.446634
667,261.7534174,0,Spring,Cloudy,31.07215088,4418.026258
668,525.5989483,0,Monsoon,Clear,22.56902731,4935.378515
669,0.0,1,Summer,Cloudy,22.45282092,4606.492683
670,463.7260278,1,Summer,Cloudy,21.58665976,4684.938783
671,486.9127789,0,Summer,Rainy,29.58512604,4071.11404
672,0.0,1,Spring,Rainy,24.07495563,3847.339933
673,248.5968609,1,Monsoon,Rainy,26.74755244,4959.341302000001
674,244.2838701,1,Summer,Stormy,22.67417823,4244.466073
675,88.87324579,1,Winter,Stormy,35.0,3652.3539729999998
676,183.3274969,0,Spring,Cloudy,33.93022281,3842.299282
677,133.4136232,0,Spring,Rainy,23.8968735,3873.5898909999996
678,562.8405665,1,Monsoon,Rainy,18.91870092,3020.3183339999996
679,440.351759,1,Winter,Stormy,24.10320241,3561.5637020000004
680,490.7332642,1,Summer,Cloudy,35.0,4250.742504
681,408.2508096,0,Monsoon,Stormy,25.72218688,3987.8641
682,130.6422343,0,Spring,Cloudy,16.68321395,5051.869567
683,221.3219601,1,Winter,Clear,22.49485973,4171.481405
684,373.4061842,0,Summer,Rainy,21.15637794,6077.195251000001
685,116.6808287,1,Spring,Rainy,31.41564049,4975.341125
686,406.9497645,1,Summer,Rainy,19.01704109,4267.462898
687,263.9511903,1,Monsoon,Clear,31.2085212,4482.8763739999995
688,243.7768789,1,Winter,Rainy,19.76402527,3765.989049
689,406.6439952,1,Monsoon,Cloudy,22.66173882,4298.50687
690,366.6394967,0,Summer,Clear,21.22786184,4555.858588
691,245.8550751,0,Summer,Clear,17.01427009,4212.8056320000005
692,473.8994705,0,Spring,Cloudy,22.3805557,4755.288385
693,137.8405009,0,Winter,Stormy,27.70226421,6715.920181
694,392.390341,0,Winter,Stormy,19.71716335,5715.024079
695,388.9651887,1,Summer,Rainy,25.71229321,4148.720874
696,253.5680341,0,Summer,Rainy,15.0,2677.892354
697,348.9199533,1,Summer,Cloudy,23.73434224,3118.835108
698,112.3329635,0,Spring,Stormy,25.98720385,3839.523781
699,438.6040529,0,Summer,Cloudy,24.19039836,4081.750629
700,272.2646795,0,Winter,Rainy,35.0,4951.867962
701,221.5915469,0,Winter,Cloudy,21.45298031,4446.925271
702,457.3513839,0,Spring,Cloudy,19.52822365,6394.493930999999
703,194.3484464,0,Winter,Rainy,26.85983007,4781.401356
704,88.73080555,1,Spring,Clear,22.19037359,3920.105959
705,66.50562397,1,Monsoon,Cloudy,18.54857109,4642.13324
706,390.9014927,0,Summer,Rainy,15.0,4939.109281
707,107.9355971,0,Summer,Stormy,29.02075273,6157.466571
708,563.2191273,0,Winter,Stormy,25.89866934,4555.932553000001
709,0.0,1,Summer,Rainy,31.80554668,4621.3891969999995
710,554.4684552,0,Winter,Stormy,26.36266779,4786.665358
711,331.6526201,0,Summer,Rainy,27.16604594,3937.295253
712,285.4930332,1,Spring,Stormy,29.95733443,3261.714947
713,218.262137,0,Summer,Stormy,29.69659621,5074.464718
714,359.8704172,1,Spring,Clear,26.79422381,5120.179854
715,294.3547946,0,Summer,Stormy,25.73520234,4506.628858
716,465.4952823,0,Spring,Cloudy,22.59021573,3938.962848
717,317.1341473,1,Spring,Cloudy,16.34925082,3263.821129
718,322.5452642,0,Monsoon,Clear,25.78481445,3700.6285380000004
719,245.4581682,0,Winter,Rainy,21.46889868,4666.27035
720,291.4581564,1,Summer,Stormy,29.90072569,3587.2232919999997
721,346.1702653,1,Summer,Clear,25.50888652,3197.033809
722,43.4747411,1,Winter,Clear,25.34450984,3865.946826
723,97.77218668,0,Spring,Cloudy,31.67757259,4288.893761
724,411.4896141,0,Monsoon,Cloudy,26.58778905,5018.657996
725,325.6298157,0,Winter,Stormy,21.54405093,5518.423278
726,272.4024995,1,Summer,Rainy,22.59247994,3602.8409520000005
727,302.76509,1,Winter,Cloudy,15.62135689,4712.261401
728,352.1372558,1,Monsoon,Clear,33.54339519,4431.151674000001
729,219.036048,0,Monsoon,Clear,19.86979481,4932.270467
730,183.2542912,1,Spring,Stormy,23.95542445,3876.1276450000005
731,329.3767883,1,Summer,Stormy,23.77560964,4631.221509999999
732,153.2440834,0,Summer,Stormy,15.77691731,3821.675092
733,361.2379134,1,Spring,Rainy,28.60565713,4382.4571
734,44.61245936,1,Spring,Clear,31.84778314,5169.499068
735,454.3733456,1,Winter,Stormy,23.82557945,3013.5325749999997
736,370.8896224,0,Winter,Clear,25.17104594,2977.642218
737,338.4044601,1,Winter,Clear,18.54318275,2266.131184
738,447.4036476,0,Winter,Stormy,26.28720405,3878.6388779999997
739,549.8211667,1,Spring,Rainy,22.57113395,4337.982744
740,452.1555098,1,Monsoon,Stormy,22.65348928,3745.912199
741,23.8688653,0,Monsoon,Rainy,24.27171214,4893.263602
742,108.063455,1,Winter,Stormy,32.67742255,3444.398776
743,206.2772133,1,Winter,Stormy,31.60598504,2739.053819
744,303.9136575,0,Spring,Cloudy,15.0,4603.52639
745,377.6488531,1,Winter,Stormy,21.0201393,3773.710062
746,191.138428,0,Summer,Cloudy,25.89931241,6420.217027999999
747,328.0150147,0,Monsoon,Clear,17.55580308,5710.010437
748,186.6925601,1,Winter,Clear,18.97253359,3029.165294
749,208.2723296,0,Winter,Cloudy,28.71039226,4526.8870099999995
750,89.00083547,0,Monsoon,Clear,23.37241409,4109.902153
751,161.5150131,1,Monsoon,Cloudy,31.8741641,3060.892986
752,97.24730916,1,Summer,Stormy,18.12400236,4653.507229
753,153.6190121,0,Summer,Cloudy,28.97439867,3951.902946
754,458.0462695,0,Spring,Stormy,31.36683511,6464.628764
755,157.5901667,1,Summer,Rainy,24.51757844,3535.752697
756,694.8573097,1,Summer,Stormy,29.35647067,3427.730924
757,373.9976851,0,Winter,Cloudy,24.7757696,4153.396538
758,327.7254186,1,Winter,Rainy,27.94088981,3300.309387
759,171.246333,0,Summer,Rainy,25.04125316,3164.348285
760,405.0464819,1,Spring,Stormy,20.16842538,4016.802232
761,213.6543261,1,Spring,Rainy,25.97430579,5062.926162
762,318.3014722,1,Monsoon,Stormy,20.00077006,5284.922057
763,684.0126807,1,Summer,Rainy,21.32302229,3215.198147
764,285.591015,1,Monsoon,Rainy,25.49815556,3412.161607
765,472.3909989,0,Summer,Cloudy,27.26097911,6211.594961
766,194.5235362,0,Summer,Clear,21.26442594,4928.060318
767,294.7517264,1,Winter,Cloudy,18.79578464,3435.0726200000004
768,565.6200953,0,Summer,Rainy,29.90152998,5147.24769
769,205.9549413,1,Winter,Clear,27.7420161,4854.641919
770,571.8672837,0,Spring,Stormy,20.05233757,5874.102771
771,406.1627903,1,Spring,Rainy,16.79181702,4765.084638
772,215.6299836,0,Summer,Cloudy,26.22115714,4989.32107
773,394.8611609,1,Spring,Cloudy,24.72822453,4506.401811
774,445.8831674,0,Summer,Rainy,26.06848376,4249.6173770000005
775,393.2714943,1,Monsoon,Rainy,28.58090058,5179.999389
776,64.46629202,0,Spring,Cloudy,26.74107657,3434.951349
777,190.9294236,1,Summer,Clear,18.29690496,4420.747617
778,262.8722047,1,Monsoon,Rainy,27.12375912,2571.796761
779,288.8349856,0,Monsoon,Cloudy,24.37091215,4333.769055000001
780,393.1008146,0,Summer,Rainy,29.9558169,4388.194485
781,326.6551501,0,Spring,Stormy,23.50703479,4528.881614
782,99.69834619,1,Spring,Clear,15.36782904,2057.469749
783,357.0296777,0,Summer,Clear,22.85562686,4970.579017
784,391.5878618,0,Winter,Stormy,21.28033538,4475.924586
785,383.9685672,0,Spring,Clear,25.44539841,4641.320446
786,462.1171088,0,Spring,Rainy,28.35303543,3313.98343
787,425.0883232,1,Spring,Stormy,20.90225695,2857.871881
788,368.8770119,0,Summer,Cloudy,32.79611504,3900.181759
789,289.4751433,1,Summer,Stormy,24.47329881,3800.299585
790,50.85585997,1,Summer,Rainy,17.08297214,4575.427908
791,364.4427329,1,Monsoon,Stormy,25.99302002,4476.830129
792,331.1531531,0,Spring,Stormy,15.36968226,4467.790115
793,340.7368256,1,Winter,Rainy,29.09919819,4661.137126
794,108.4877136,1,Spring,Rainy,18.1066131,4443.815564
795,137.8415189,0,Monsoon,Clear,18.65280185,5696.375388
796,457.972928,1,Spring,Clear,28.75676564,3875.885427
797,294.0667269,0,Summer,Rainy,24.97460262,5113.586153
798,402.2251046,0,Spring,Stormy,25.7712564,5017.219521999999
799,304.2477564,1,Winter,Rainy,23.24521821,3096.733844
